bin,x_axis,tValues,pValues,pValues_bonf,BFs
1,0,NaN,NaN,1,NaN
2,25.2403846153846,-3.27782533796552,0.0112242078202537,1,5.8020421883178
3,50.4807692307692,-2.1709356577072,0.0617284443344478,1,1.55956784520916
4,75.7211538461538,-0.962377999961317,0.364042595441519,1,0.468144347940776
5,100.961538461538,-1.11149604902576,0.298639610566391,1,0.525939870213603
6,126.201923076923,0.496784279482087,0.632703398899952,1,0.356971463370287
7,151.442307692308,0.357159063119062,0.73021102174992,1,0.339572850200344
8,176.682692307692,-1.16039292125256,0.279343815231236,1,0.547861510546596
9,201.923076923077,0.0975890429945684,0.924659335425809,1,0.322939237260435
10,227.163461538462,0.735614718647049,0.48297208833162,1,0.402566050974306
11,252.403846153846,-1.28789510265224,0.233784543705541,1,0.612865445144559
12,277.644230769231,-0.628979797411826,0.546898070715151,1,0.379547571313066
13,302.884615384615,-0.869403240726461,0.409951595735356,1,0.438286471885724
14,328.125,-1.84468670763278,0.102307315416362,1,1.07830155386539
15,353.365384615385,0.0877707771861179,0.932216148709266,1,0.322687323086563
16,378.605769230769,-0.605213740493285,0.561807912782037,1,0.375021394966228
17,403.846153846154,1.73949384778165,0.120136759333252,1,0.961884980729017
18,429.086538461538,1.97646348258569,0.0835044628693937,1,1.24869169262479
19,454.326923076923,-1.33016319392779,0.220134110542684,1,0.637145467807778
20,479.567307692308,-1.50606127156958,0.17047262505581,1,0.754994372394424
21,504.807692307692,-1.15475166085593,0.28151716215357,1,0.545251783070235
22,530.048076923077,-1.41258528461526,0.195477362738799,1,0.688819436450378
23,555.288461538462,-1.43968698042528,0.187914048634702,1,0.70714017728551
24,580.528846153846,-1.03515608418532,0.330870449385752,1,0.494729441693555
25,605.769230769231,-1.43956615691676,0.187947187446023,1,0.707056974513061
26,631.009615384615,-1.19593781600253,0.265962315905315,1,0.564805174298347
27,656.25,-0.629742590140918,0.546423428478089,1,0.379696370415352
28,681.490384615385,-1.1051769262246,0.301209380335229,1,0.52321989692713
29,706.730769230769,-1.58146393628234,0.15242834413692,1,0.814870432366418
30,731.971153846154,-1.55158287408033,0.159361894002747,1,0.790408452419433
31,757.211538461538,-1.06848884757671,0.316477802345177,1,0.507921098422703
32,782.451923076923,-1.24651265004394,0.247836814351283,1,0.590456872728736
33,807.692307692308,-2.03163399867222,0.0766626460167104,1,1.32914533476231
34,832.932692307692,-2.43153689772272,0.0411035766683705,1,2.11666070663701
35,858.173076923077,-1.60345653301581,0.14750149835333,1,0.833515016793471
36,883.413461538462,-1.2346518166393,0.251992600443826,1,0.584273419247768
37,908.653846153846,-1.75748169238859,0.11689417002388,1,0.98066480394209
38,933.894230769231,-1.58375209308463,0.151908854209932,1,0.816784610239261
39,959.134615384615,-1.46487159277972,0.181118142515134,1,0.724787853168453
40,984.375,-1.27395612657902,0.238440821777115,1,0.605170311529984
41,1009.61538461538,-1.77687725348276,0.113489801071896,1,1.00142105631539
42,1034.85576923077,-1.12116782767354,0.294740361169519,1,0.530152278224799
43,1060.09615384615,-1.2102192420782,0.260736223872508,1,0.571861404107712
44,1085.33653846154,-1.35751778267851,0.211668545892939,1,0.653642835481864
45,1110.57692307692,-1.1547675341744,0.281511027618062,1,0.545259096287176
46,1135.81730769231,-1.59970801486686,0.148330858314339,1,0.830297996763002
47,1161.05769230769,-1.72571074346282,0.122678048928678,1,0.947794760391928
48,1186.29807692308,-0.702145648429287,0.505258174729066,1,0.411851114464529
49,1211.53846153846,-0.425486321680546,0.68325757958422,1,0.362857840881381
50,1236.77884615385,-0.786606972081237,0.457310820351391,1,0.432745611559073
51,1262.01923076923,-0.555615520979224,0.595776505299279,1,0.382423238318703
52,1287.25961538462,-0.842029664755218,0.427598824610079,1,0.448159527778193
53,1312.5,-0.53557604030723,0.608838724638264,1,0.379024889539366
54,1337.74038461538,-0.876470849959725,0.409841988376661,1,0.45845689500802
55,1362.98076923077,-0.797587042976261,0.45131335337365,1,0.435688890153947
